0.30725	713
0.3075	723
0.30775	722
0.308	739
0.30825	749
0.3085	755
0.30875	762
0.309	769
0.30925	783
0.3095	781
0.30975	795
0.31	803
0.31025	809
0.3105	818
0.31075	835
0.311	838
0.31125	848
0.3115	878
0.31175	877
0.312	882
0.31225	893
0.3125	902
0.31275	916
0.313	919
0.31325	934
0.3135	942
0.31375	959
0.314	967
0.31425	981
0.3145	1004
0.31475	1016
0.315	1010
0.31525	1026
0.3155	1038
0.31575	1054
0.316	1060
0.31625	1074
0.3165	1082
0.31675	1090
0.317	1101
0.31725	1113
0.3175	1130
0.31775	1146
0.318	1156
0.31825	1160
0.3185	1181
0.31875	1197
0.319	1202
0.31925	1205
0.3195	1223
0.31975	1229
0.32	1244
0.32025	1259
0.3205	1264
0.32075	1277
0.321	1281
0.32125	1308
0.3215	1305
0.32175	1316
0.322	1328
0.32225	1339
0.3225	1358
0.32275	1362
0.323	1379
0.32325	1392
0.3235	1402
0.32375	1402
0.324	1409
0.32425	1420
0.3245	1429
0.32475	1452
0.325	1458
0.32525	1452
0.3255	1473
0.32575	1486
0.326	1494
0.32625	1496
0.3265	1507
0.32675	1517
0.327	1528
0.32725	1521
0.3275	1542
0.32775	1547
0.328	1551
0.32825	1560
0.3285	1571
0.32875	1579
0.329	1574
0.32925	1591
0.3295	1596
0.32975	1603
0.33	1610
0.33025	1604
0.3305	1609
0.33075	1624
0.331	1621
0.33125	1633
0.3315	1627
0.33175	1635
0.332	1643
0.33225	1658
0.3325	1654
0.33275	1660
0.333	1668
0.33325	1662
0.3335	1660
0.33375	1671
0.334	1671
0.33425	1677
0.3345	1672
0.33475	1674
0.335	1675
0.33525	1669
0.3355	1672
0.33575	1666
0.336	1677
0.33625	1688
0.3365	1675
0.33675	1673
0.337	1674
0.33725	1671
0.3375	1670
0.33775	1671
0.338	1674
0.33825	1673
0.3385	1680
0.33875	1671
0.339	1665
0.33925	1652
0.3395	1651
0.33975	1654
0.34	1662
0.34025	1648
0.3405	1640
0.34075	1643
0.341	1634
0.34125	1627
0.3415	1626
0.34175	1619
0.342	1621
0.34225	1615
0.3425	1599
0.34275	1599
0.343	1590
0.34325	1581
0.3435	1585
0.34375	1577
0.344	1565
0.34425	1568
